"SampleCode";"PeakNumber";"Compound";"SpectrumFilename";"ReferenceSpectrum";"TypicallyMonitored";"Source";"Class";"Identification";"Comment";"OBSERVATION";"NameInSoftwareComment";"InPacificLibrary";"InAtlanticLibrary";"FragmentIdentification";"AtlanticLibrary";"UsePeakApexMS";"Formula";"Halogenation";"RetentionTime1D";"RetentionTime2D";"QuantIon";"PeakArea";"UniqueMass";"SpectralSimilarity";"LipidMass";"InternalStandardArea";"RelativeArea";"Matrix";"Instrument"
"MQ429";5142;"unknown-5-1";"unknown_22_SWAtlantic_MQ429";"unknown_22_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;"C12H2Cl8O";"U SWA 22";FALSE;FALSE;NA;NA;NA;NA;NA;1803.31;1.551;448;259605;448;NA;0.31;269519;3.10714823;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";4693;"unknown-5-2";"unknown_19_SWAtlantic_MQ447";"unknown_19_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;NA;"U SWA 19";FALSE;FALSE;NA;NA;NA;NA;NA;1862.78;1.828;448;5420.5;448;NA;0.52;368079;0.028320112;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";5466;"unknown-5-2";"unknown_19_SWAtlantic_MQ429";"unknown_19_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;"same family as U SWA 22 and U SWA 25/ isotope of PCDE or OH-PCB?";"U SWA 19";FALSE;FALSE;NA;NA;NA;NA;NA;1869.77;1.907;448;3009.8;448;NA;0.31;269519;0.036023554;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";5873;"unknown-5-3";"unknown_25_SWAtlantic_MQ425";"unknown_25_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;"C12H2Cl8O/ 462 sim. 1-[4,6-Bis[trichloromethyl]-2-pyrimidinyl]-3-[p-chlorophenyl]guanidine";"U SWA 25";FALSE;FALSE;NA;NA;NA;NA;NA;1869.77;1.723;448;4113;448;NA;0.5;136167;0.060411113;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";4728;"unknown-5-3";"unknown_25_SWAtlantic_MQ447";"unknown_25_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;"C12H2Cl8O or Cl7N?";"U SWA 25";FALSE;FALSE;NA;NA;NA;NA;NA;1869.77;1.703;448;24524;448;NA;0.52;368079;0.128128849;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";5508;"unknown-5-3";"unknown_25_SWAtlantic_MQ429";"unknown_25_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;"C12H2Cl8O/ same family as U SWA 22";"U SWA 25";FALSE;FALSE;NA;NA;NA;NA;NA;1876.77;1.723;448;27869;448;NA;0.31;269519;0.333557189;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";368;"unknown-6";"unknown_1_SWAtlantic_MQ447";"unknown_1_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;"781 sim Benzene, 1-bromo-3-ethoxy-";"U SWA 1";FALSE;FALSE;NA;NA;NA;NA;NA;725.928;0.825;172;20074;172;NA;0.52;368079;0.104879241;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";450;"unknown-6";"unknown_1_SWAtlantic_MQ429";"unknown_1_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;"611 sim. Benzene, 1-bromo-4-ethoxy-(Bromoethoxy benzene) C8H9BrO";"U SWA 1";FALSE;FALSE;NA;NA;NA;NA;NA;729.426;0.832;172;60320;111;NA;0.31;269519;0.721955206;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";478;"unknown-6";"unknown_1_SWAtlantic_MQ512";"unknown_1_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;"788 sim. Benzene, 1-bromo-3-ethoxy-";"U SWA 1";FALSE;FALSE;NA;NA;NA;NA;NA;729.426;0.825;172;28994;172;NA;0.31;234538;0.398779866;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";553;"unknown-6";"unknown_1_SWAtlantic_MQ425";"unknown_1_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;"613 sim. Benzene, 1-bromo-4-ethoxy-(Bromoethoxy benzene) C8H9BrO";"U SWA 1";FALSE;FALSE;NA;NA;NA;NA;NA;732.924;0.825;172;46862;140;NA;0.5;136167;0.688301865;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";990;"unknown-7";"unknown_3_SWAtlantic_MQ429";"unknown_3_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;"603 sim. Benzene, 1-chloro-4-(1-propynyl)-";"U SWA 3";FALSE;FALSE;NA;NA;NA;NA;NA;876.342;0.838;150;29020;171;NA;0.31;269519;0.347333224;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";872;"unknown-7";"unknown_3_SWAtlantic_MQ447";"unknown_3_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;"594 sim Benzene, 1-chloro-4-(1-propynyl)-/ 595 sim. 1,4-Dichlorobenzene-D4 (HCB Deut.?)";"U SWA 3";FALSE;FALSE;NA;NA;NA;NA;NA;876.342;0.832;150;32936;171;NA;0.52;368079;0.172078444;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2055;"unknown-8";"unknown_6_NWAtlantic_MQ429";"unknown_6_NWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-6 (N Atlantic Library)";NA;"U SWA 2 - U 6 A";FALSE;TRUE;NA;"unknown 6";NA;NA;NA;1145.69;0.931;309;7494.4;309;NA;0.31;269519;0.089698626;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2030;"unknown-8";"unknown_6_NWAtlantic_MQ447";"unknown_6_NWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-6 (N Atlantic Library)";NA;"U SWA 2 - U 6 A";FALSE;TRUE;NA;"unknown 6";NA;NA;NA;1145.69;0.924;309;6030.3;309;NA;0.52;368079;0.031506092;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";2730;"unknown-8";"unknown_6_NWAtlantic_MQ425";"unknown_6_NWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-6 (N Atlantic Library)";NA;"U SWA 2 - U 6 A";FALSE;TRUE;NA;"unknown 6";NA;NA;NA;1149.19;0.924;309;2241.6;309;NA;0.5;136167;0.032924277;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2304;"unknown-9";"unknown_8_NWAtlantic_MQ429";"unknown_8_NWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;"unknown-8 (N Atlantic Library)";NA;"U 8 A";FALSE;TRUE;"315 [M-CHCl2]+; 398 [M-Cl8]+";"unknown 8";NA;NA;NA;1212.15;0.904;317;97408;317;NA;0.31;269519;1.165852333;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2284;"unknown-9";"unknown_8_NWAtlantic_MQ447";"unknown_8_NWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;"unknown-8 (N Atlantic Library)";NA;"U 8 A";FALSE;TRUE;"315 [M-CHCl2]+; 398 [M-Cl8]+";"unknown 8";NA;NA;NA;1212.15;0.904;317;93560;317;NA;0.52;368079;0.488816469;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3037;"unknown-9";"unknown_8_NWAtlantic_MQ425";"unknown_8_NWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;"unknown-8 (N Atlantic Library)";"Br4Cl3? / RELATED TO MBP ?";"U 8 A";FALSE;TRUE;"315 [M-CHCl2]+; 398 [M-Cl8]+";"unknown 8";NA;NA;NA;1215.65;0.898;317;16854;317;NA;0.5;136167;0.247548966;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";2548;"unknown-9";"unknown_8_NWAtlantic_MQ512";"unknown_8_NWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;"unknown-8 (N Atlantic Library)";NA;"U 8 A";FALSE;TRUE;"315 [M-CHCl2]+; 398 [M-Cl8]+";"unknown 8";NA;NA;NA;1215.65;0.911;317;4135.7;250;NA;0.31;234538;0.056881903;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2710;"unknown-10";"unknown_8_SWAtlantic_MQ429";"unknown_8_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 8";FALSE;FALSE;"100 PCB interference; 150 PCB interference; 220 PCB interference; 292 PCB interference; 359 [M-Cl]+; 394 [M]+;";NA;NA;NA;NA;1306.6;0.964;396;9521.5;361;NA;0.31;269519;0.113960486;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2638;"unknown-10";"unknown_8_SWAtlantic_MQ447";"unknown_8_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 8";FALSE;FALSE;"100 PCB interference; 150 PCB interference; 220 PCB interference; 292 PCB interference; 359 [M-Cl]+; 394 [M]+;";NA;NA;NA;NA;1306.6;0.957;396;11395;361;NA;0.52;368079;0.059534669;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3502;"unknown-10";"unknown_8_SWAtlantic_MQ425";"unknown_8_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 8";FALSE;FALSE;"100 PCB interference; 150 PCB interference; 220 PCB interference; 292 PCB interference; 359 [M-Cl]+; 394 [M]+;";NA;NA;NA;NA;1310.09;0.957;396;3628.4;361;NA;0.5;136167;0.053293382;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2727;"unknown-11";"unknown_33_SWAtlantic_MQ429";"unknown_33_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 33";FALSE;FALSE;NA;NA;NA;NA;NA;1310.09;1.03;276;40657;276;NA;0.31;269519;0.486613608;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2648;"unknown-11";"unknown_33_SWAtlantic_MQ447";"unknown_33_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;"SIMILAR TO PCS 5 CL A";"U SWA 33";FALSE;FALSE;NA;NA;NA;NA;NA;1310.09;1.01;276;32062;276;NA;0.52;368079;0.167512116;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2749;"unknown-12";"unknown_17_MQ429";"unknown_17_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-17 (Pacific Library)";NA;"U 17 P";TRUE;FALSE;NA;NA;NA;NA;NA;1317.09;0.957;369;7260.8;369;NA;0.31;269519;0.086902725;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2671;"unknown-12";"unknown_17_MQ447";"unknown_17_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-17 (Pacific Library)";NA;"U 17 P";TRUE;FALSE;NA;NA;NA;NA;NA;1317.09;0.95;369;8402.2;369;NA;0.52;368079;0.043898394;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";2789;"unknown-13";"unknown_5_SWAtlantic_MQ429";"unknown_5_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;"746 SIM. Acetic acid, (p-chlorophenyl)phenyl-, methyl ester/ 734 SIM. Benzene, 1-chloro-4-(chlorophenylmethyl)-/ 671 SIM. Benzene, 1,1'-(dichloromethylene)bis-";"U SWA 5";FALSE;FALSE;NA;NA;NA;NA;NA;1324.09;1.142;201;205221;201;NA;0.31;269519;2.456239545;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2698;"unknown-13";"unknown_5_SWAtlantic_MQ447";"unknown_5_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 5";FALSE;FALSE;NA;NA;NA;NA;NA;1324.09;1.115;201;110086;201;NA;0.52;368079;0.575158719;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3012;"unknown-13";"unknown_5_SWAtlantic_MQ512";"unknown_5_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 5";FALSE;FALSE;NA;NA;NA;NA;NA;1324.09;1.148;201;24178;214;NA;0.31;234538;0.332541202;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2787;"unknown-14";"unknown_12_NWAtlantic_MQ447";"unknown_12_NWAtlantic_MQ512";FALSE;"unknown";"Unknown";NA;"unknown-12 (N Atlantic Library); PM = Potential Molecular Ion; Frag = Fragment Ion";"409 sim. Phenol, 4-amino-2,6-dichloro-";"U 12 A";FALSE;TRUE;"177 [Frag]+ containing 2Cl; 305 [Frag]+ containing 2Cl; 349 [Frag]+ containing 2Cl; 432 [PM]+ containing 2Cl";NA;NA;NA;"chlorinated";1348.57;1.01;432;9371.2;432;NA;0.52;368079;0.048961061;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3112;"unknown-14";"unknown_12_NWAtlantic_MQ512";"unknown_12_NWAtlantic_MQ512";FALSE;"unknown";"Unknown";NA;"unknown-12 (N Atlantic Library); PM = Potential Molecular Ion; Frag = Fragment Ion";NA;"U 12 A";FALSE;TRUE;"177 [Frag]+ containing 2Cl; 305 [Frag]+ containing 2Cl; 349 [Frag]+ containing 2Cl; 432 [PM]+ containing 2Cl";NA;NA;NA;"chlorinated";1348.57;1.043;432;2983.2;271;NA;0.31;234538;0.041030561;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2879;"unknown-15";"unknown_3_2_NWAtlantic_MQ447";"unknown_3_2_NWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-3-2 (N Atlantic Library); PM = Possible Molecular Ion; Frag = Fragment Ion";"the halogenation in Atlantic  is NA";"U 3-2 A";FALSE;TRUE;"137 [Frag-HCl]+; 173 [Frag]+ containing 2Cl; 347 [PM]+ containing 4Cl";"Unknown 3-2";NA;NA;"chlorinated";1376.56;0.931;173;1539150;173;NA;0.52;368079;8.041490675;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3007;"unknown-15";"unknown_3_2_NWAtlantic_MQ429";"unknown_3_2_NWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-3-2 (N Atlantic Library); PM = Possible Molecular Ion; Frag = Fragment Ion";"851 simil. Benzoic acid, 2,6-dichloro-, 2-acetylphenyl ester";"U 3-2 A";FALSE;TRUE;"137 [Frag-HCl]+; 173 [Frag]+ containing 2Cl; 347 [PM]+ containing 4Cl";"Unknown 3-2";NA;NA;"chlorinated";1380.05;0.964;173;1139116;173;NA;0.31;269519;13.63379851;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3239;"unknown-15";"unknown_3_2_NWAtlantic_MQ512";"unknown_3_2_NWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-3-2 (N Atlantic Library); PM = Possible Molecular Ion; Frag = Fragment Ion";"the halogenation in Atlantic  is NA";"U 3-2 A";FALSE;TRUE;"137 [Frag-HCl]+; 173 [Frag]+ containing 2Cl; 347 [PM]+ containing 4Cl";"Unknown 3-2";NA;NA;"chlorinated";1380.05;0.95;173;363569;173;NA;0.31;234538;5.000482761;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3843;"unknown-15";"unknown_3_2_NWAtlantic_MQ425";"unknown_3_2_NWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;"unknown-3-2 (N Atlantic Library); PM = Possible Molecular Ion; Frag = Fragment Ion";NA;"U 3-2 A";FALSE;TRUE;"137 [Frag-HCl]+; 173 [Frag]+ containing 2Cl; 347 [PM]+ containing 4Cl";"Unknown 3-2";NA;NA;"chlorinated";1383.55;0.95;173;435099;173;NA;0.5;136167;6.390667342;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2895;"unknown-16";"unknown_16_SWAtlantic_MQ447";"unknown_16_SWAtlantic_MQ447";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 16";FALSE;FALSE;NA;NA;NA;NA;NA;1380.05;0.997;413;1492.3;344;NA;0.52;368079;0.007796717;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3875;"unknown-17";"unknown_6_SWAtlantic_MQ425";"unknown_6_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 6";FALSE;FALSE;"395 PCB interference; 432 PCB interference";NA;NA;NA;NA;1390.55;0.99;316;101385;362;NA;0.5;136167;1.489127322;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3049;"unknown-17";"unknown_6_SWAtlantic_MQ429";"unknown_6_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;"DMBP 4 BR 1 P/ U \7-1a P\/ BrCl)";"U SWA 6";FALSE;FALSE;"395 PCB interference; 432 PCB interference";NA;NA;NA;NA;1390.55;0.99;316;107797;395;NA;0.31;269519;1.290195712;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2933;"unknown-17";"unknown_6_SWAtlantic_MQ447";"unknown_6_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 6";FALSE;FALSE;"395 PCB interference; 432 PCB interference";NA;NA;NA;NA;1390.55;0.977;316;151097;221;NA;0.52;368079;0.789426058;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3291;"unknown-17";"unknown_6_SWAtlantic_MQ512";"unknown_6_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 6";FALSE;FALSE;"395 PCB interference; 432 PCB interference";NA;NA;NA;NA;1390.55;0.99;316;25902;360;NA;0.31;234538;0.356252883;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3876;"unknown-18";"unknown_9_SWAtlantic_MQ425";"unknown_9_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 9 - MBP 7 CL REL";FALSE;FALSE;"349 [M-Cl]+; 384 [M]+;";NA;NA;NA;NA;1390.55;1.01;388;29145;396;NA;0.5;136167;0.428077287;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3059;"unknown-18";"unknown_9_SWAtlantic_MQ429";"unknown_9_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 9 - MBP 7 CL REL";FALSE;FALSE;"349 [M-Cl]+; 384 [M]+;";NA;NA;NA;NA;1394.05;1.023;388;35505;351;NA;0.31;269519;0.42495059;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2943;"unknown-18";"unknown_9_SWAtlantic_MQ447";"unknown_9_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 9 - MBP 7 CL REL";FALSE;FALSE;"349 [M-Cl]+; 384 [M]+;";NA;NA;NA;NA;1394.05;1.01;388;36083;351;NA;0.52;368079;0.188520357;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3301;"unknown-18";"unknown_9_SWAtlantic_MQ512";"unknown_9_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 9 - MBP 7 CL REL";FALSE;FALSE;"349 [M-Cl]+; 384 [M]+;";NA;NA;NA;NA;1394.05;1.003;388;2873.7;351;NA;0.31;234538;0.039524512;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3068;"unknown-19";"unknown_21_SWAtlantic_MQ429";"unknown_21_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;"PCB 360 interference";"U SWA 21 - MBP NEW";FALSE;FALSE;"360 PCB interference; 395 PCB interference; 432 PCB interference";NA;NA;NA;NA;1397.54;1.003;316;115423;430;NA;0.31;269519;1.381469425;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";2951;"unknown-19";"unknown_21_SWAtlantic_MQ447";"unknown_21_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 21 - MBP NEW";FALSE;FALSE;"360 PCB interference; 395 PCB interference; 432 PCB interference";NA;NA;NA;NA;1397.54;0.983;316;142639;432;NA;0.52;368079;0.745236129;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3312;"unknown-19";"unknown_21_SWAtlantic_MQ512";"unknown_21_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 21 - MBP NEW";FALSE;FALSE;"360 PCB interference; 395 PCB interference; 432 PCB interference";NA;NA;NA;NA;1397.54;0.99;316;27669;397;NA;0.31;234538;0.380555981;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";3927;"unknown-19";"unknown_21_SWAtlantic_MQ425";"unknown_21_SWAtlantic_MQ429";FALSE;"unknown";"Unknown";NA;NA;"ions similar to MBP 7 Cl without the last cluster";"U SWA 21 - MBP NEW";FALSE;FALSE;"360 PCB interference; 395 PCB interference; 432 PCB interference";NA;NA;NA;NA;1401.04;0.997;316;86846;395;NA;0.5;136167;1.275580721;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3217;"unknown-20";"unknown_10_SWAtlantic_MQ429";"unknown_10_SWAtlantic_MQ425";FALSE;"unknown";"Unknown";NA;NA;"551 sim. 1,3,5-Triazine, 2-(butylthio)-4,6-bis(trichloromethyl)- CHLORO TRIAZINE";"U SWA 10";FALSE;FALSE;NA;NA;NA;NA;NA;1432.52;1.036;403;71126;347;NA;0.31;269519;0.851289555;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3079;"unknown-20";"unknown_10_SWAtlantic_MQ447";"unknown_10_SWAtlantic_MQ425";FALSE;"unknown";"Unknown";NA;NA;"469 sim. 1,3,5-Triazine, 2-(butylthio)-4,6-bis(trichloromethyl)-";"U SWA 10";FALSE;FALSE;NA;NA;NA;NA;NA;1432.52;1.01;403;102693;403;NA;0.52;368079;0.536533023;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3435;"unknown-20";"unknown_10_SWAtlantic_MQ512";"unknown_10_SWAtlantic_MQ425";FALSE;"unknown";"Unknown";NA;NA;"491 sim. 2,3,5-Trichloro-4-[(4-methylphenyl)thio]-6-[(trifluoromethyl)thio]pyridine / 494 sim. 1,3,5-Triazine, 2-(butylthio)-4,6-bis(trichloromethyl)-";"U SWA 10";FALSE;FALSE;NA;NA;NA;NA;NA;1432.52;1.023;403;7140;347;NA;0.31;234538;0.098202671;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4096;"unknown-20";"unknown_10_SWAtlantic_MQ425";"unknown_10_SWAtlantic_MQ425";FALSE;"unknown";"Unknown";NA;NA;NA;"U SWA 10";FALSE;FALSE;NA;NA;NA;NA;NA;1436.02;1.036;403;50632;403;NA;0.5;136167;0.743675046;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3193;"unknown-21";"unknown_22_MQ447";"unknown_22_MQ512";FALSE;"unknown";"Unknown";NA;"unknown-22 (Pacific Library)";"second slice is isotope";"U 22 P";TRUE;FALSE;NA;NA;NA;NA;NA;1464.01;1.056;342;478767;342;NA;0.52;368079;2.50138087;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4256;"unknown-21";"unknown_22_MQ425";"unknown_22_MQ512";FALSE;"unknown";"Unknown";NA;"unknown-22 (Pacific Library)";"582 sim. Carbamodithioic acid, diethyl-, 3,5-dichloro-2-(trichloromethyl)-4-pyridinyl ester";"U 22 P";TRUE;FALSE;NA;NA;NA;NA;NA;1467.5;1.089;342;150663;342;NA;0.5;136167;2.212915023;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3368;"unknown-21";"unknown_22_MQ429";"unknown_22_MQ512";FALSE;"unknown";"Unknown";NA;"unknown-22 (Pacific Library)";"585 sim. Triazine,bis(trichloromethyl) -ANTI-MALARIA";"U 22 P";TRUE;FALSE;NA;NA;NA;NA;NA;1467.5;1.076;342;454190;342;NA;0.31;269519;5.436088113;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3570;"unknown-21";"unknown_22_MQ512";"unknown_22_MQ512";FALSE;"unknown";"Unknown";NA;"unknown-22 (Pacific Library)";NA;"U 22 P";TRUE;FALSE;NA;NA;NA;NA;NA;1467.5;1.063;342;89146;342;NA;0.31;234538;1.226102985;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3237;"unknown-22";"unknown_13_SWAtlantic_MQ447";"unknown_13_SWAtlantic_MQ425";FALSE;"unknown";"Unknown";NA;NA;"SIMILAR TO U 35 P AND  590 sim. Pyridine 3,5-dichloro-4-methoxy-2,6-bis[trichloromethyl]-";"U SWA 13";FALSE;FALSE;NA;NA;NA;NA;NA;1478;1.056;413;67157;378;NA;0.52;368079;0.350870538;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4324;"unknown-22";"unknown_13_SWAtlantic_MQ425";"unknown_13_SWAtlantic_MQ425";FALSE;"unknown";"Unknown";NA;NA;"SIMILAR TO U 35 P AND to 3-[({3-[(2,5-Dichlorobenzyl)oxy]-1,1,3,3-tetramethyldisiloxanyl}oxy)me";"U SWA 13";FALSE;FALSE;NA;NA;NA;NA;NA;1481.5;1.082;413;17365;378;NA;0.5;136167;0.255054455;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3431;"unknown-22";"unknown_13_SWAtlantic_MQ429";"unknown_13_SWAtlantic_MQ425";FALSE;"unknown";"Unknown";NA;NA;"SIMILAR TO U 35 P AND 504 sim. Pyridine 3,5-dichloro-4-methoxy-2,6-bis[trichloromethyl]/ 462 sim. Dichlorobis(4-chlorotetrafluorophenyl)methane";"U SWA 13";FALSE;FALSE;NA;NA;NA;NA;NA;1481.5;1.069;413;54646;378;NA;0.31;269519;0.654044499;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3630;"unknown-22";"unknown_13_SWAtlantic_MQ512";"unknown_13_SWAtlantic_MQ425";FALSE;"unknown";"Unknown";NA;NA;"SIMILAR TO U 35 P AND TO  Pyridine 3,5-dichloro-4-methoxy-2,6-bis[trichloromethyl]";"U SWA 13";FALSE;FALSE;NA;NA;NA;NA;NA;1481.5;1.056;413;3652.4;378;NA;0.31;234538;0.050234655;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
